GEOID10,profile,time_limit,average_num_poi,average_rating_poi
421010177023.0,pt,1200,294.4,3.8036684782608696
421010177023.0,foot,600,8.6,3.5
421010177023.0,foot,1800,334.4,3.8017344497607657
421010177023.0,foot,1200,77.4,3.65374677002584
421010177024.0,car,600,7748.4,3.668202467606216
421010177024.0,car,1800,30181.2,3.5512835805070706
421010177024.0,car,1200,18895.2,3.6039734959143055
421010177024.0,pt,600,11.6,3.543103448275862
421010177024.0,pt,1800,3502.0,3.688920616790405
421010177024.0,pt,1200,405.6,3.889546351084813
421010177024.0,foot,600,13.8,3.6159420289855073
421010177024.0,foot,1800,377.2,3.929480381760339
421010177024.0,foot,1200,108.0,3.7777777777777777
421010177025.0,car,600,6402.6,3.63716302752007
421010177025.0,car,1800,30565.6,3.549071505221556
421010177025.0,car,1200,19253.0,3.6026801018023167
421010177025.0,pt,600,7.4,3.391891891891892
421010177025.0,pt,1800,2073.6,3.685619212962963
421010177025.0,pt,1200,183.8,3.625680087051143
421010177025.0,foot,600,7.6,3.473684210526316
421010177025.0,foot,1800,281.8,3.837118523775728
421010177025.0,foot,1200,68.0,3.601470588235294
421010005001.0,car,600,10863.6,3.70914798041165
421010005001.0,car,1800,30393.0,3.5481327937353995
421010005001.0,car,1200,20079.6,3.5902956234187933
421010005001.0,pt,600,1738.6,3.6518463131255032
421010005001.0,pt,1800,9261.4,3.740935495713391
421010005001.0,pt,1200,6509.0,3.717729297895222
421010005001.0,foot,600,1424.2,3.611290549080185
421010005001.0,foot,1800,5964.4,3.724884313593991
421010005001.0,foot,1200,4007.4,3.6786445076608274
421010218001.0,car,600,1125.4,3.6945086191576326
421010218001.0,car,1800,25515.8,3.5932481050956664
421010218001.0,car,1200,13464.0,3.613339275103981
421010218001.0,pt,600,17.0,3.1823529411764704
421010218001.0,pt,1800,373.2,3.604769560557342
421010218001.0,pt,1200,73.0,3.4821917808219176
421010218001.0,foot,600,25.2,3.126984126984127
421010218001.0,foot,1800,114.6,3.5401396160558463
421010218001.0,foot,1200,71.8,3.512534818941504
421010218002.0,car,600,1323.8,3.63332829732588
421010218002.0,car,1800,26185.0,3.586098911590605
421010218002.0,car,1200,15280.8,3.628978849274907
421010218002.0,pt,600,19.0,4.08421052631579
421010218002.0,pt,1800,378.0,3.610317460317461
421010218002.0,pt,1200,85.8,3.582750582750583
421010218002.0,foot,600,23.6,4.122881355932203
421010218002.0,foot,1800,160.0,3.539375
421010218002.0,foot,1200,93.4,3.572805139186296
421010218003.0,car,600,1149.6,3.683716075156576
421010218003.0,car,1800,25653.8,3.590169877367096
421010218003.0,car,1200,13958.0,3.618061326837656
421010218003.0,pt,600,5.8,3.8793103448275854
421010218003.0,pt,1800,372.2,3.603976356797421
421010218003.0,pt,1200,66.0,3.5575757575757576
421010218003.0,foot,600,16.0,4.04375
421010218003.0,foot,1800,131.0,3.530534351145038
421010218003.0,foot,1200,75.6,3.513227513227513
421010259001.0,car,600,1912.0,3.542520920502092
421010259001.0,car,1800,27896.4,3.582261510445792
421010259001.0,car,1200,14350.6,3.578700542137611
421010259001.0,pt,600,40.6,2.674876847290641
421010259001.0,pt,1800,704.0,3.6313920454545454
421010259001.0,pt,1200,153.2,3.0926892950391647
421010259001.0,foot,600,45.0,2.7533333333333334
421010259001.0,foot,1800,162.4,3.174876847290641
421010259001.0,foot,1200,87.0,3.041379310344828
421010259002.0,car,600,1895.0,3.5440633245382585
421010259002.0,car,1800,27787.2,3.5820377727874706
421010259002.0,car,1200,14348.2,3.579835798218592
421010259002.0,pt,600,25.4,2.9133858267716537
421010259002.0,pt,1800,704.0,3.6313920454545454
421010259002.0,pt,1200,154.8,3.11046511627907
421010259002.0,foot,600,32.2,2.953416149068323
421010259002.0,foot,1800,172.2,3.167828106852497
421010259002.0,foot,1200,99.2,3.2389112903225805
421010259003.0,car,600,1872.0,3.5458333333333334
421010259003.0,car,1800,27726.0,3.581158479405612
421010259003.0,car,1200,14584.8,3.5841835335417693
421010259003.0,pt,600,22.8,3.048245614035088
421010259003.0,pt,1800,705.0,3.631205673758865
421010259003.0,pt,1200,155.4,3.112612612612613
421010259003.0,foot,600,22.8,3.254385964912281
421010259003.0,foot,1800,182.0,3.195604395604396
421010259003.0,foot,1200,99.6,3.2781124497991967
421010259004.0,car,600,1726.8,3.564512392865416
421010259004.0,car,1800,27527.8,3.582436664026911
421010259004.0,car,1200,12753.4,3.57293741276836
421010259004.0,pt,600,23.4,2.97008547008547
421010259004.0,pt,1800,658.2,3.632634457611668
421010259004.0,pt,1200,144.6,3.1334716459197787
421010259004.0,foot,600,25.6,3.20703125
421010259004.0,foot,1800,181.6,3.234030837004405
421010259004.0,foot,1200,96.8,3.3285123966942147
421010259005.0,car,600,1749.6,3.561728395061728
421010259005.0,car,1800,27589.6,3.582491228578885
421010259005.0,car,1200,12475.4,3.568174166760184
421010259005.0,pt,600,26.0,2.9
421010259005.0,pt,1800,704.0,3.6313920454545454
421010259005.0,pt,1200,155.4,3.113256113256113
421010259005.0,foot,600,30.4,3.0789473684210527
421010259005.0,foot,1800,166.4,3.1712740384615383
421010259005.0,foot,1200,95.2,3.3035714285714284
421010259006.0,car,600,1893.8,3.547998732706727
421010259006.0,car,1800,28055.6,3.581873137626713
421010259006.0,car,1200,13871.0,3.572172157739168
421010259006.0,pt,600,31.2,2.7884615384615383
421010259006.0,pt,1800,704.0,3.6313920454545454
421010259006.0,pt,1200,154.6,3.108020698576973
421010259006.0,foot,600,35.8,2.8854748603351954
421010259006.0,foot,1800,157.2,3.168575063613232
421010259006.0,foot,1200,83.8,3.175417661097852
421010300001.0,car,600,2600.4,3.499884633133364
421010300001.0,car,1800,29257.6,3.5554693481351856
421010300001.0,car,1200,18917.4,3.606552697516572
421010300001.0,pt,600,7.0,2.8714285714285714
421010300001.0,pt,1800,987.8,3.394614294391577
421010300001.0,pt,1200,198.6,3.3152064451158108
421010300001.0,foot,600,7.6,2.776315789473684
421010300001.0,foot,1800,202.2,3.316023738872404
421010300001.0,foot,1200,56.6,3.2137809187279154
421010300002.0,car,600,3295.0,3.5527769347496205
421010300002.0,car,1800,29958.4,3.551150929288613
421010300002.0,car,1200,19513.6,3.603158822564776
421010300002.0,pt,600,16.4,3.207317073170732
421010300002.0,pt,1800,1816.4,3.551200176172649
421010300002.0,pt,1200,274.8,3.331513828238719
421010300002.0,foot,600,15.4,3.0324675324675323
421010300002.0,foot,1800,224.6,3.3330365093499554
421010300002.0,foot,1200,68.8,3.321220930232558
421010300003.0,car,600,2774.6,3.5300223455633244
421010300003.0,car,1800,29652.2,3.5533113900486306
421010300003.0,car,1200,19033.2,3.605610196919068
421010300003.0,pt,600,16.2,3.351851851851852
421010300003.0,pt,1800,798.4,3.4248496993987976
421010300003.0,pt,1200,120.8,3.3096026490066226
421010300003.0,foot,600,18.8,3.297872340425532
421010300003.0,foot,1800,210.0,3.348095238095238
421010300003.0,foot,1200,69.4,3.3213256484149856
421010300004.0,car,600,3262.4,3.538989700833742
421010300004.0,car,1800,30212.2,3.5500526277464077
421010300004.0,car,1200,19552.2,3.603579136874623
421010300004.0,pt,600,17.8,3.106741573033708
421010300004.0,pt,1800,1851.0,3.549864937871421
421010300004.0,pt,1200,281.8,3.3364088005677788
421010300004.0,foot,600,15.6,2.967948717948718
421010300004.0,foot,1800,210.8,3.3031309297912714
421010300004.0,foot,1200,60.8,3.2286184210526314
421010300005.0,car,600,3128.4,3.555619485999233
421010300005.0,car,1800,30217.4,3.550997107626732
421010300005.0,car,1200,19339.4,3.604372421067872
421010300005.0,pt,600,21.2,3.509433962264151
421010300005.0,pt,1800,1430.0,3.571958041958042
421010300005.0,pt,1200,188.4,3.377388535031847
421010300005.0,foot,600,22.2,3.3783783783783785
421010300005.0,foot,1800,181.6,3.351321585903084
421010300005.0,foot,1200,84.4,3.335308056872038
421010300006.0,car,600,3260.2,3.554628550395681
421010300006.0,car,1800,30388.2,3.550249768002053
421010300006.0,car,1200,19426.0,3.604123339853804
421010300006.0,pt,600,24.2,3.3925619834710745
421010300006.0,pt,1800,2022.0,3.5705736894164195
421010300006.0,pt,1200,274.8,3.3060407569141192
421010300006.0,foot,600,21.6,3.4814814814814814
421010300006.0,foot,1800,181.2,3.316777041942605
421010300006.0,foot,1200,80.4,3.3656716417910446
421010300007.0,car,600,2899.4,3.518969441953508
421010300007.0,car,1800,30050.2,3.5507317754956707
421010300007.0,car,1200,19198.4,3.606014042836903
421010300007.0,pt,600,23.6,3.2288135593220337
421010300007.0,pt,1800,1825.0,3.554958904109589
421010300007.0,pt,1200,274.0,3.32992700729927
421010300007.0,foot,600,20.6,3.2135922330097086
421010300007.0,foot,1800,202.2,3.301186943620178
421010300007.0,foot,1200,71.2,3.331460674157303
421010087011.0,car,600,9744.8,3.676473606436253
421010087011.0,car,1800,28305.4,3.5567559546941574
421010087011.0,car,1200,18173.8,3.6154849288536246
421010087011.0,pt,600,218.2,3.764894592117324
421010087011.0,pt,1800,4805.4,3.641944479127648
421010087011.0,pt,1200,1165.6,3.5486444749485244
421010087011.0,foot,600,175.2,3.7631278538812793
421010087011.0,foot,1800,980.0,3.527857142857143
421010087011.0,foot,1200,573.2,3.5915910676901603
421010087012.0,car,600,10025.0,3.6773266832917706
421010087012.0,car,1800,28885.4,3.5568349408351625
421010087012.0,car,1200,18534.2,3.611858078579059
421010087012.0,pt,600,271.6,3.481222385861561
421010087012.0,pt,1800,6700.4,3.7002119276461114
421010087012.0,pt,1200,2233.0,3.5632333184057323
421010087012.0,foot,600,191.8,3.561001042752868
421010087012.0,foot,1800,1035.6,3.5172846658941674
421010087012.0,foot,1200,696.0,3.502298850574713
421010087013.0,car,600,9866.4,3.6737006405578527
421010087013.0,car,1800,28614.2,3.5576392140964974
421010087013.0,car,1200,18282.6,3.6140155120168895
421010087013.0,pt,600,194.0,3.643298969072165
421010087013.0,pt,1800,4877.4,3.6433755689506704
421010087013.0,pt,1200,798.6,3.535061357375407
421010087013.0,foot,600,200.4,3.625249500998004
421010087013.0,foot,1800,1009.6,3.5293185419968305
421010087013.0,foot,1200,624.0,3.525641025641025
421010087021.0,car,600,10066.2,3.6785182094534186
421010087021.0,car,1800,28876.4,3.556513277278331
421010087021.0,car,1200,18585.0,3.6109227871939735
421010087021.0,pt,600,306.6,3.461839530332681
421010087021.0,pt,1800,6218.8,3.688042709204348
421010087021.0,pt,1200,1954.0,3.5710849539406344
421010087021.0,foot,600,273.8,3.4726077428780133
421010087021.0,foot,1800,1058.8,3.514166981488477
421010087021.0,foot,1200,741.0,3.5121457489878543
421010087022.0,car,600,10067.4,3.6779108806643226
421010087022.0,car,1800,28700.8,3.5564165458802544
421010087022.0,car,1200,18567.8,3.6108316548002457
421010087022.0,pt,600,254.8,3.638932496075353
421010087022.0,pt,1800,5147.8,3.651948405143945
421010087022.0,pt,1200,1369.8,3.5533654548109213
421010087022.0,foot,600,203.8,3.580961727183513
421010087022.0,foot,1800,1030.8,3.518626309662398
421010087022.0,foot,1200,656.0,3.5282012195121952
421010341001.0,car,600,2276.4,3.4269460551748376
421010341001.0,car,1800,27053.8,3.5716387346694365
421010341001.0,car,1200,10935.4,3.5519505459333907
421010341001.0,pt,600,7.6,3.5526315789473686
421010341001.0,pt,1800,392.8,3.420315682281059
421010341001.0,pt,1200,117.0,3.476068376068376
421010341001.0,foot,600,8.8,3.613636363636364
421010341001.0,foot,1800,136.8,3.4875730994152048
421010341001.0,foot,1200,57.6,3.6145833333333335
421010341002.0,car,600,2397.8,3.4229293519059136
421010341002.0,car,1800,27484.4,3.5704981735093364
421010341002.0,car,1200,12498.2,3.5659855019122757
421010341002.0,pt,600,42.4,3.554245283018868
421010341002.0,pt,1800,892.6,3.3896482186869816
421010341002.0,pt,1200,313.8,3.45729764181007
421010341002.0,foot,600,21.2,3.5754716981132075
421010341002.0,foot,1800,176.8,3.5197963800904977
421010341002.0,foot,1200,80.4,3.5796019900497518
421010341003.0,car,600,2357.2,3.416892923807908
421010341003.0,car,1800,27395.2,3.571227806331036
421010341003.0,car,1200,11974.0,3.563938533489227
421010341003.0,pt,600,30.4,3.5
421010341003.0,pt,1800,697.8,3.379621668099742
421010341003.0,pt,1200,274.8,3.441775836972344
421010341003.0,foot,600,28.2,3.624113475177305
421010341003.0,foot,1800,192.0,3.525520833333333
421010341003.0,foot,1200,102.4,3.5029296875
421010341004.0,car,600,2345.2,3.412374211154699
421010341004.0,car,1800,27418.6,3.5736288504883547
421010341004.0,car,1200,12125.0,3.5698061855670105
421010341004.0,pt,600,48.4,3.5867768595041323
421010341004.0,pt,1800,334.0,3.460479041916168
421010341004.0,pt,1200,143.8,3.508344923504868
421010341004.0,foot,600,44.0,3.565909090909091
421010341004.0,foot,1800,201.4,3.51837140019861
421010341004.0,foot,1200,101.6,3.5551181102362204
421010341005.0,car,600,2265.6,3.4184322033898304
421010341005.0,car,1800,27176.2,3.5741751974153857
421010341005.0,car,1200,10531.0,3.55331877314595
421010341005.0,pt,600,52.6,3.570342205323194
421010341005.0,pt,1800,509.0,3.450098231827112
421010341005.0,pt,1200,183.2,3.513100436681223
421010341005.0,foot,600,35.0,3.62
421010341005.0,foot,1800,165.2,3.5223970944309926
421010341005.0,foot,1200,67.8,3.5766961651917404
421010341006.0,car,600,2233.2,3.422129679383844
421010341006.0,car,1800,26939.2,3.574627308903011
421010341006.0,car,1200,10293.0,3.5527154376760905
421010341006.0,pt,600,18.4,3.5760869565217392
421010341006.0,pt,1800,276.0,3.4307971014492757
421010341006.0,pt,1200,112.8,3.4884751773049647
421010341006.0,foot,600,21.6,3.62037037037037
421010341006.0,foot,1800,154.2,3.466277561608301
421010341006.0,foot,1200,70.2,3.6253561253561255
421010382001.0,car,600,6766.0,3.637836240023648
421010382001.0,car,1800,30452.2,3.547963693920308
421010382001.0,car,1200,19331.2,3.599636856480715
421010382001.0,pt,600,57.4,3.048780487804878
421010382001.0,pt,1800,1150.0,3.7381739130434783
421010382001.0,pt,1200,308.8,3.5378886010362693
421010382001.0,foot,600,61.0,3.1065573770491803
421010382001.0,foot,1800,331.4,3.5497887748943877
421010382001.0,foot,1200,201.8,3.398909811694747
421010382002.0,car,600,8500.8,3.6679136081309993
421010382002.0,car,1800,30598.4,3.547227959631876
421010382002.0,car,1200,19466.0,3.5975136134799137
421010382002.0,pt,600,79.2,3.2916666666666665
421010382002.0,pt,1800,979.4,3.729936695936288
421010382002.0,pt,1200,407.0,3.671007371007371
421010382002.0,foot,600,88.4,3.42420814479638
421010382002.0,foot,1800,369.4,3.623984840281538
421010382002.0,foot,1200,231.4,3.558772687986171
421010169011.0,car,600,9422.4,3.6642575140091695
421010169011.0,car,1800,29981.4,3.555661176596156
421010169011.0,car,1200,18873.6,3.627447863682604
421010169011.0,pt,600,7.4,3.8783783783783785
421010169011.0,pt,1800,517.4,3.590452261306533
421010169011.0,pt,1200,44.6,3.477578475336323
421010169011.0,foot,600,9.0,3.744444444444445
421010169011.0,foot,1800,129.0,3.372093023255814
421010169011.0,foot,1200,34.0,3.588235294117647
421010169012.0,car,600,10140.4,3.681679223699262
421010169012.0,car,1800,29920.8,3.555974439186118
421010169012.0,car,1200,18930.6,3.627645188213792
421010169012.0,pt,600,7.8,3.935897435897436
421010169012.0,pt,1800,813.4,3.683796410130317
421010169012.0,pt,1200,148.4,3.81266846361186
421010169012.0,foot,600,8.4,3.9047619047619047
421010169012.0,foot,1800,191.4,3.598223615464995
421010169012.0,foot,1200,40.2,3.639303482587065
421010382003.0,car,600,5538.2,3.610035751688274
421010382003.0,car,1800,30850.6,3.546715460963482
421010382003.0,car,1200,19708.0,3.598685812867871
421010382003.0,pt,600,22.0,3.1272727272727274
421010382003.0,pt,1800,1631.0,3.661312078479461
421010382003.0,pt,1200,236.0,3.4940677966101696
421010382003.0,foot,600,22.6,3.084070796460177
421010382003.0,foot,1800,257.6,3.310170807453416
421010382003.0,foot,1200,110.8,3.161552346570397
421010169013.0,car,600,10257.8,3.683216674140654
421010169013.0,car,1800,30144.8,3.555535283033889
421010169013.0,car,1200,19089.8,3.626606879066308
421010169013.0,pt,600,12.2,4.024590163934426
421010169013.0,pt,1800,832.4,3.684166266218164
421010169013.0,pt,1200,134.0,3.773880597014925
421010169013.0,foot,600,9.2,3.945652173913044
421010169013.0,foot,1800,161.2,3.626550868486353
421010169013.0,foot,1200,35.2,3.622159090909091
421010169021.0,car,600,9982.6,3.674383427163264
421010169021.0,car,1800,30209.2,3.556704580061703
421010169021.0,car,1200,19163.2,3.6261897804124574
421010169021.0,pt,600,6.6,3.984848484848485
421010169021.0,pt,1800,594.0,3.6772727272727272
421010169021.0,pt,1200,73.0,3.6890410958904103
421010169021.0,foot,600,6.8,3.9558823529411766
421010169021.0,foot,1800,146.6,3.598226466575716
421010169021.0,foot,1200,39.8,3.5351758793969847
421010169022.0,car,600,10422.2,3.689940703498302
421010169022.0,car,1800,30050.0,3.556156405990017
421010169022.0,car,1200,19028.4,3.627808959239873
421010169022.0,pt,600,20.8,3.889423076923077
421010169022.0,pt,1800,1072.4,3.665889593435285
421010169022.0,pt,1200,239.0,3.811297071129707
421010169022.0,foot,600,5.0,3.7
421010169022.0,foot,1800,166.4,3.816706730769231
421010169022.0,foot,1200,31.2,3.756410256410256
421010169023.0,car,600,10224.8,3.683612393396448
421010169023.0,car,1800,29989.4,3.557860444023555
421010169023.0,car,1200,19031.4,3.6289027607007367
421010169023.0,pt,600,18.2,3.840659340659341
421010169023.0,pt,1800,809.6,3.653409090909091
421010169023.0,pt,1200,173.8,3.7813578826237055
421010169023.0,foot,600,5.6,3.803571428571429
421010169023.0,foot,1800,153.6,3.7805989583333335
421010169023.0,foot,1200,27.6,3.829710144927536
421010169024.0,car,600,9830.4,3.66986083984375
421010169024.0,car,1800,30017.2,3.558086696960409
421010169024.0,car,1200,19106.6,3.627646991092083
421010169024.0,pt,600,14.0,3.778571428571429
421010169024.0,pt,1800,634.6,3.6394579262527578
421010169024.0,pt,1200,131.2,3.764481707317073
421010169024.0,foot,600,4.4,3.75
421010169024.0,foot,1800,159.4,3.717063989962359
421010169024.0,foot,1200,35.8,3.902234636871509
421010210001.0,car,600,1932.8,3.5593439569536423
421010210001.0,car,1800,28686.6,3.570339461630169
421010210001.0,car,1200,18369.8,3.627807597252012
421010210001.0,pt,600,112.4,3.6379003558718863
421010210001.0,pt,1800,990.0,3.5724242424242423
421010210001.0,pt,1200,539.2,3.7449925816023737
421010210001.0,foot,600,109.0,3.667889908256881
421010210001.0,foot,1800,552.2,3.753350235421949
421010210001.0,foot,1200,465.0,3.798064516129032
421010210002.0,car,600,1812.2,3.5679284847147112
421010210002.0,car,1800,28379.0,3.572546601360161
421010210002.0,car,1200,18242.8,3.6278422172034994
421010210002.0,pt,600,174.6,3.838487972508591
421010210002.0,pt,1800,828.6,3.611754767076997
421010210002.0,pt,1200,462.8,3.7856525496974935
421010210002.0,foot,600,209.0,3.87511961722488
421010210002.0,foot,1800,566.0,3.756183745583039
421010210002.0,foot,1200,480.2,3.773011245314452
421010210003.0,car,600,2048.4,3.556483108767819
421010210003.0,car,1800,28997.4,3.568181974935684
421010210003.0,car,1200,18461.8,3.6285735952074014
421010210003.0,pt,600,108.2,3.539741219963032
421010210003.0,pt,1800,1066.0,3.5974671669793623
421010210003.0,pt,1200,589.4,3.746182558534103
421010210003.0,foot,600,62.6,3.624600638977636
421010210003.0,foot,1800,543.6,3.754415011037528
421010210003.0,foot,1200,403.6,3.77998017839445
421010210004.0,car,600,1895.6,3.5692129141169024
421010210004.0,car,1800,28660.8,3.570783090492938
421010210004.0,car,1200,18512.4,3.627212030854994
421010210004.0,pt,600,210.8,3.870018975332069
421010210004.0,pt,1800,1000.2,3.628674265146971
421010210004.0,pt,1200,527.0,3.784819734345351
421010210004.0,foot,600,226.4,3.901501766784453
421010210004.0,foot,1800,557.8,3.7626389386877017
421010210004.0,foot,1200,424.8,3.7733050847457625
421010210005.0,car,600,1979.2,3.5635105092966857
421010210005.0,car,1800,28813.6,3.5686516089624343
421010210005.0,car,1200,18416.0,3.62871416159861
421010210005.0,pt,600,98.8,3.705465587044535
421010210005.0,pt,1800,959.0,3.570907194994786
421010210005.0,pt,1200,496.8,3.7588566827697263
421010210005.0,foot,600,91.8,3.781045751633987
421010210005.0,foot,1800,545.8,3.75705386588494
421010210005.0,foot,1200,408.8,3.803326810176125
421010038001.0,car,600,9456.6,3.6923312818560574
421010038001.0,car,1800,28162.6,3.5539651878732785
421010038001.0,car,1200,18554.0,3.6048021989867416
421010038001.0,pt,600,159.8,3.77909887359199
421010038001.0,pt,1800,4721.2,3.7266584766584767
421010038001.0,pt,1200,939.4,3.7934852033212687
421010038001.0,foot,600,140.2,3.788873038516405
421010038001.0,foot,1800,918.0,3.8684095860566448
421010038001.0,foot,1200,457.0,3.777024070021882
421010038002.0,car,600,9250.4,3.6948456282971542
421010038002.0,car,1800,28230.0,3.5542862203329797
421010038002.0,car,1200,18400.2,3.6087270790534887
421010038002.0,pt,600,126.8,3.5157728706624605
421010038002.0,pt,1800,4689.4,3.728152855375954
421010038002.0,pt,1200,1221.4,3.745128541018504
421010038002.0,foot,600,70.8,3.1610169491525424
421010038002.0,foot,1800,568.4,3.806826178747361
421010038002.0,foot,1200,239.2,3.6149665551839454
421010038003.0,car,600,9433.8,3.695403760944688
421010038003.0,car,1800,27859.0,3.5546107182598083
421010038003.0,car,1200,17954.2,3.604393400986956
421010038003.0,pt,600,166.2,3.963898916967509
421010038003.0,pt,1800,4736.6,3.733838618418275
421010038003.0,pt,1200,972.2,3.8380991565521496
421010038003.0,foot,600,148.6,3.92328398384926
421010038003.0,foot,1800,1038.4,3.8834745762711855
421010038003.0,foot,1200,538.0,3.807620817843866
421010038004.0,car,600,9250.2,3.6946768718514194
421010038004.0,car,1800,28002.2,3.554709987072444
421010038004.0,car,1200,18127.6,3.610466912332576
421010038004.0,pt,600,120.0,3.5375
421010038004.0,pt,1800,4237.2,3.737963749645993
421010038004.0,pt,1200,802.0,3.7923940149625937
421010038004.0,foot,600,114.6,3.5104712041884816
421010038004.0,foot,1800,861.8,3.8867486655836623
421010038004.0,foot,1200,395.2,3.742155870445344
421010079001.0,car,600,9548.4,3.6712224037535086
421010079001.0,car,1800,28284.8,3.5583847154655506
421010079001.0,car,1200,17979.8,3.618115885604957
421010079001.0,pt,600,159.2,3.7964824120603016
421010079001.0,pt,1800,4965.2,3.646600338354951
421010079001.0,pt,1200,768.4,3.5234252993232693
421010079001.0,foot,600,160.8,3.773009950248756
421010079001.0,foot,1800,867.8,3.5168241530306523
421010079001.0,foot,1200,465.0,3.6288172043010753
421010079002.0,car,600,9600.2,3.673485969042312
421010079002.0,car,1800,28299.6,3.558400118729593
421010079002.0,car,1200,18028.4,3.618241219409376
421010079002.0,pt,600,149.0,3.780536912751678
421010079002.0,pt,1800,4772.0,3.641848281642917
421010079002.0,pt,1200,786.2,3.526329178326125
421010079002.0,foot,600,154.4,3.806347150259068
421010079002.0,foot,1800,828.2,3.504226032359333
421010079002.0,foot,1200,421.2,3.6578822412155754
421010079003.0,car,600,9362.8,3.671786217798095
421010079003.0,car,1800,28299.4,3.559011851841382
421010079003.0,car,1200,18008.2,3.6205672971202008
421010079003.0,pt,600,144.2,3.7954230235783633
421010079003.0,pt,1800,4471.4,3.634968913539384
421010079003.0,pt,1200,692.2,3.5407396706154293
421010079003.0,foot,600,139.6,3.8244985673352434
421010079003.0,foot,1800,650.6,3.5361205041500154
421010079003.0,foot,1200,317.4,3.723062381852552
421010079004.0,car,600,9335.8,3.668437627198526
421010079004.0,car,1800,28368.8,3.5591847381630526
421010079004.0,car,1200,17932.2,3.6189145782447216
421010079004.0,pt,600,126.6,3.759083728278041
421010079004.0,pt,1800,4387.0,3.637725096877137
421010079004.0,pt,1200,711.2,3.531496062992126
421010079004.0,foot,600,135.4,3.787296898079764
421010079004.0,foot,1800,663.8,3.531937330521241
421010079004.0,foot,1200,349.2,3.729954180985109
421010292001.0,car,600,3230.8,3.524545004333292
421010292001.0,car,1800,30641.4,3.5499193901061963
421010292001.0,car,1200,19138.4,3.6048624754420433
421010292001.0,pt,600,10.8,3.0185185185185186
421010292001.0,pt,1800,667.2,3.2306654676258995
421010292001.0,pt,1200,182.0,3.2373626373626374
421010292001.0,foot,600,12.4,3.1129032258064515
421010292001.0,foot,1800,180.2,3.250277469478357
421010292001.0,foot,1200,82.2,3.04014598540146
421010292002.0,car,600,2563.8,3.497932756065216
421010292002.0,car,1800,29842.8,3.5527128821692333
421010292002.0,car,1200,18399.0,3.60703299092342
421010292002.0,pt,600,3.0,2.7333333333333334
421010292002.0,pt,1800,343.2,3.242715617715618
421010292002.0,pt,1200,71.4,3.095238095238096
421010292002.0,foot,600,3.2,2.75
421010292002.0,foot,1800,135.2,3.241863905325444
421010292002.0,foot,1200,41.4,3.0434782608695654
421010292003.0,car,600,3013.0,3.5046797212080985
421010292003.0,car,1800,30786.2,3.5489862340918985
421010292003.0,car,1200,19355.4,3.604906124389059
421010292003.0,pt,600,11.2,3.3482142857142856
421010292003.0,pt,1800,863.2,3.3313253012048194
421010292003.0,pt,1200,198.8,3.243460764587525
421010292003.0,foot,600,9.6,3.34375
421010292003.0,foot,1800,189.4,3.170010559662091
421010292003.0,foot,1200,72.2,3.14404432132964
421010120001.0,car,600,8013.4,3.619861731599571
421010120001.0,car,1800,28991.8,3.5618105809228817
421010120001.0,car,1200,18717.2,3.622416814480798
421010120001.0,pt,600,25.0,3.136
421010120001.0,pt,1800,590.6,3.348967152048764
421010120001.0,pt,1200,198.4,3.1481854838709675
421010120001.0,foot,600,21.4,3.0981308411214954
421010120001.0,foot,1800,291.6,3.295953360768176
421010120001.0,foot,1200,117.6,3.216836734693877
421010120002.0,car,600,6819.2,3.5979293758798687
421010120002.0,car,1800,29011.8,3.5629019916034164
421010120002.0,car,1200,19059.6,3.6203330605049424
421010120002.0,pt,600,62.6,3.033546325878594
421010120002.0,pt,1800,652.6,3.421238124425376
421010120002.0,pt,1200,263.8,3.344958301743745
421010120002.0,foot,600,47.6,2.976890756302521
421010120002.0,foot,1800,309.4,3.2860374919198447
421010120002.0,foot,1200,165.8,3.278648974668275
421010333001.0,car,600,2062.2,3.3826011056153624
421010333001.0,car,1800,27082.2,3.5690342734342115
421010333001.0,car,1200,14934.6,3.5749802472111742
421010333001.0,pt,600,23.4,3.1367521367521367
421010333001.0,pt,1800,1094.4,3.3146929824561404
421010333001.0,pt,1200,365.4,3.2323481116584567
421010333001.0,foot,600,17.8,3.162921348314607
421010333001.0,foot,1800,231.4,3.238980121002593
421010333001.0,foot,1200,78.6,3.367684478371501
421010333002.0,car,600,2051.4,3.372867310129668
421010333002.0,car,1800,27620.2,3.5634571798900803
421010333002.0,car,1200,16520.2,3.58590089708357
421010333002.0,pt,600,14.6,2.8767123287671232
421010333002.0,pt,1800,954.4,3.313809723386421
421010333002.0,pt,1200,270.2,3.235381199111769
421010333002.0,foot,600,15.0,2.9266666666666667
421010333002.0,foot,1800,338.8,3.2963400236127507
421010333002.0,foot,1200,96.6,3.2888198757763973
421010333003.0,car,600,2121.6,3.3750942684766216
421010333003.0,car,1800,27896.6,3.5622011284529296
421010333003.0,car,1200,17095.4,3.5886729763562126
421010333003.0,pt,600,26.2,3.072519083969466
421010333003.0,pt,1800,1191.8,3.3198523242154723
421010333003.0,pt,1200,444.0,3.2306306306306305
421010333003.0,foot,600,17.6,2.9204545454545454
421010333003.0,foot,1800,377.2,3.341198303287381
421010333003.0,foot,1200,165.8,3.2050663449939685
421010161001.0,car,600,9135.6,3.696910985594816
421010161001.0,car,1800,30138.6,3.5499293265115166
421010161001.0,car,1200,18866.8,3.5936406809845867
421010161001.0,pt,600,133.0,4.1759398496240605
