GEOID10,profile,time_limit,average_area
421010060005.0,pt,1200,11227755.225574626
421010273001.0,car,600,221122169.0994299
421010273001.0,car,1800,3109369790.7028284
421010273001.0,car,1200,1108981048.2974756
421010273001.0,foot,600,1226042.0394014823
421010273001.0,foot,1800,17365447.918785997
421010273001.0,foot,1200,6914086.04937621
421010273001.0,pt,600,1153862.9113008785
421010273001.0,pt,1800,48165377.676633686
421010273001.0,pt,1200,11822276.379372464
421010273002.0,car,600,241042895.07490626
421010273002.0,car,1800,3244827785.176726
421010273002.0,car,1200,1173747632.2516418
421010273002.0,foot,600,1705103.882823063
421010273002.0,foot,1800,19870247.834775843
421010273002.0,foot,1200,8131253.391785425
421010273002.0,pt,600,1503574.0403123903
421010273002.0,pt,1800,56676403.680617556
421010273002.0,pt,1200,13801595.063063845
421010273003.0,car,600,256540182.004812
421010273003.0,car,1800,3254404797.065148
421010273003.0,car,1200,1210565036.7769113
421010273003.0,foot,600,1648927.2911258063
421010273003.0,foot,1800,18604689.188705176
421010273003.0,foot,1200,7687887.792792598
421010273003.0,pt,600,1702567.155327091
421010273003.0,pt,1800,43723437.11926055
421010273003.0,pt,1200,12201356.87029263
421010273004.0,car,600,240894038.87504244
421010273004.0,car,1800,3210079401.260474
421010273004.0,car,1200,1164652913.8821113
421010273004.0,foot,600,2019607.15054826
421010273004.0,foot,1800,19477476.71765514
421010273004.0,foot,1200,7986369.6356339725
421010273004.0,pt,600,1979843.8239484243
421010273004.0,pt,1800,54372679.48841612
421010273004.0,pt,1200,13567362.019785231
421010273005.0,car,600,248510561.18801212
421010273005.0,car,1800,3231258767.4605994
421010273005.0,car,1200,1192592130.270125
421010273005.0,foot,600,2019751.0582768742
421010273005.0,foot,1800,19197733.501896676
421010273005.0,foot,1200,7900948.159455173
421010273005.0,pt,600,2031380.5314761177
421010273005.0,pt,1800,47428721.403824165
421010273005.0,pt,1200,12991470.83258361
421010101001.0,car,600,208963329.86244735
421010101001.0,car,1800,2987178735.112203
421010101001.0,car,1200,1085115075.9654791
421010101001.0,foot,600,2315063.5491693756
421010101001.0,foot,1800,21015080.145044055
421010101001.0,foot,1200,9091590.541684847
421010101001.0,pt,600,2918746.936693727
421010101001.0,pt,1800,52418900.21503215
421010101001.0,pt,1200,15922158.251407001
421010101002.0,car,600,207664824.73285347
421010101002.0,car,1800,2988689778.343462
421010101002.0,car,1200,1075251583.1507106
421010101002.0,foot,600,2336930.1668200335
421010101002.0,foot,1800,20683956.45006148
421010101002.0,foot,1200,9200491.826358449
421010101002.0,pt,600,3074312.637725505
421010101002.0,pt,1800,50527945.391415544
421010101002.0,pt,1200,15435807.759138828
421010101003.0,car,600,205749348.98133823
421010101003.0,car,1800,2973613490.326092
421010101003.0,car,1200,1080241208.9475765
421010101003.0,foot,600,2332411.9948812257
421010101003.0,foot,1800,20748361.027200796
421010101003.0,foot,1200,9023524.330205888
421010101003.0,pt,600,2563514.686924883
421010101003.0,pt,1800,46299808.24926408
421010101003.0,pt,1200,13700261.579127833
421010101004.0,car,600,197316652.72492355
421010101004.0,car,1800,2924883251.465001
421010101004.0,car,1200,1044207811.0767028
421010101004.0,foot,600,2289381.553113325
421010101004.0,foot,1800,20194414.104728617
421010101004.0,foot,1200,9174874.15524603
421010101004.0,pt,600,1872897.3838229068
421010101004.0,pt,1800,40884062.00491249
421010101004.0,pt,1200,11785241.252473984
421010101005.0,car,600,197584407.0539882
421010101005.0,car,1800,2909863442.045775
421010101005.0,car,1200,1050291277.0983883
421010101005.0,foot,600,2278811.4417971484
421010101005.0,foot,1800,19946461.75822497
421010101005.0,foot,1200,8820631.869411897
421010101005.0,pt,600,2610473.521809374
421010101005.0,pt,1800,60159484.10435239
421010101005.0,pt,1200,17127070.94017633
421010101006.0,car,600,204508505.07914996
421010101006.0,car,1800,2962180875.5761466
421010101006.0,car,1200,1081965206.3013387
421010101006.0,foot,600,2240416.667479044
421010101006.0,foot,1800,20359179.857991125
421010101006.0,foot,1200,9097172.425197743
421010101006.0,pt,600,2642598.169684709
421010101006.0,pt,1800,50464773.396465324
421010101006.0,pt,1200,14956370.962625403
421010101007.0,car,600,202140458.88077167
421010101007.0,car,1800,2950490950.8733573
421010101007.0,car,1200,1068437348.1430533
421010101007.0,foot,600,2296296.1274897247
421010101007.0,foot,1800,20217733.23829157
421010101007.0,foot,1200,8971613.580831882
421010101007.0,pt,600,2289490.583018616
421010101007.0,pt,1800,44041705.54581316
421010101007.0,pt,1200,12701347.791996997
421010314011.0,car,600,248575975.30213872
421010314011.0,car,1800,3442625165.4980035
421010314011.0,car,1200,1287072247.423293
421010314011.0,foot,600,2287263.3584824195
421010314011.0,foot,1800,22311628.011142563
421010314011.0,foot,1200,9572645.202079723
421010314011.0,pt,600,2911938.948430036
421010314011.0,pt,1800,60547056.107788205
421010314011.0,pt,1200,20020005.701680906
421010314012.0,car,600,242273591.85733455
421010314012.0,car,1800,3454434176.3596573
421010314012.0,car,1200,1292736185.363797
421010314012.0,foot,600,2267982.0855052355
421010314012.0,foot,1800,22327489.257637404
421010314012.0,foot,1200,9414002.57111217
421010314012.0,pt,600,1915048.8971113868
421010314012.0,pt,1800,43742050.12529959
421010314012.0,pt,1200,11755206.50036331
421010314013.0,car,600,254473559.63889486
421010314013.0,car,1800,3557946512.9065704
421010314013.0,car,1200,1348058700.7034776
421010314013.0,foot,600,2288822.406266424
421010314013.0,foot,1800,22901326.67459452
421010314013.0,foot,1200,9816811.42167658
421010314013.0,pt,600,2285172.478854803
421010314013.0,pt,1800,52821919.75779244
421010314013.0,pt,1200,15178213.350073418
421010314014.0,car,600,243241245.54319286
421010314014.0,car,1800,3462756442.4286714
421010314014.0,car,1200,1292106785.648002
421010314014.0,foot,600,2278849.5878971783
421010314014.0,foot,1800,22646194.371124174
421010314014.0,foot,1200,9706605.349798447
421010314014.0,pt,600,1928081.7003409367
421010314014.0,pt,1800,43317258.34914489
421010314014.0,pt,1200,12098836.71511833
421010314015.0,car,600,256348030.20837814
421010314015.0,car,1800,3501597106.098886
421010314015.0,car,1200,1306623846.7762547
421010314015.0,foot,600,2211132.1102316016
421010314015.0,foot,1800,22302870.073086318
421010314015.0,foot,1200,9561334.327469673
421010314015.0,pt,600,1829364.6916183934
421010314015.0,pt,1800,36126306.73691935
421010314015.0,pt,1200,9600026.96673145
421010314021.0,car,600,245550365.85522944
421010314021.0,car,1800,3507637591.095034
421010314021.0,car,1200,1324622307.868119
421010314021.0,foot,600,2184271.58760378
421010314021.0,foot,1800,22665426.357412394
421010314021.0,foot,1200,9564216.945275258
421010314021.0,pt,600,2577241.4947963147
421010314021.0,pt,1800,77742614.78240268
421010314021.0,pt,1200,25239676.78905508
421010314022.0,car,600,254279943.61224526
421010314022.0,car,1800,3565232950.7414465
421010314022.0,car,1200,1354457137.800322
421010314022.0,foot,600,2273237.560243649
421010314022.0,foot,1800,23151317.24429684
421010314022.0,foot,1200,9846816.154009923
421010314022.0,pt,600,2872379.6188462665
421010314022.0,pt,1800,75132110.60507669
421010314022.0,pt,1200,23466565.229628425
421010314023.0,car,600,252064543.34458297
421010314023.0,car,1800,3505187920.483556
421010314023.0,car,1200,1326529992.7987165
421010314023.0,foot,600,2147845.8914785697
421010314023.0,foot,1800,22605521.932636246
421010314023.0,foot,1200,9331977.422996629
421010314023.0,pt,600,2460735.554238133
421010314023.0,pt,1800,64098915.959324025
421010314023.0,pt,1200,19978017.75506627
421010142001.0,car,600,250374425.51442003
421010142001.0,car,1800,3837918632.9476557
421010142001.0,car,1200,1344712523.3886003
421010142001.0,foot,600,2158580.627744732
421010142001.0,foot,1800,20445330.96506376
421010142001.0,foot,1200,9179154.236146733
421010142001.0,pt,600,2060830.0861444387
421010142001.0,pt,1800,54037045.56667574
421010142001.0,pt,1200,12756667.884604847
421010142002.0,car,600,202889008.77946615
421010142002.0,car,1800,3626491479.891856
421010142002.0,car,1200,1262380898.9394627
421010142002.0,foot,600,1853620.7726187478
421010142002.0,foot,1800,18261040.309743296
421010142002.0,foot,1200,7736569.945737505
421010142002.0,pt,600,1520914.5348279064
421010142002.0,pt,1800,51243184.13327337
421010142002.0,pt,1200,11635164.739104485
421010355001.0,car,600,261246322.8743763
421010355001.0,car,1800,3429628562.036662
421010355001.0,car,1200,1165198027.2283826
421010355001.0,foot,600,1431775.931524608
421010355001.0,foot,1800,13945861.024313692
421010355001.0,foot,1200,6365541.9277895065
421010355001.0,pt,600,1127376.7424763762
421010355001.0,pt,1800,30457099.560470335
421010355001.0,pt,1200,7801819.714308217
421010355002.0,car,600,268652186.1606605
421010355002.0,car,1800,3431885098.450124
421010355002.0,car,1200,1179579337.07636
421010355002.0,foot,600,2017504.211052043
421010355002.0,foot,1800,17156281.7197547
421010355002.0,foot,1200,7515655.524505181
421010355002.0,pt,600,1740606.1220669902
421010355002.0,pt,1800,40579691.301711574
421010355002.0,pt,1200,11041219.692982432
421010355003.0,car,600,270191230.720307
421010355003.0,car,1800,3446986085.1533403
421010355003.0,car,1200,1185075664.0571592
421010355003.0,foot,600,1549401.8183428184
421010355003.0,foot,1800,16429746.042578202
421010355003.0,foot,1200,6476418.09752698
421010355003.0,pt,600,1178988.2642954618
421010355003.0,pt,1800,37011018.437189505
421010355003.0,pt,1200,9369942.216525206
421010183001.0,car,600,175031854.11992225
421010183001.0,car,1800,3441735585.73927
421010183001.0,car,1200,1270091822.3614082
421010183001.0,foot,600,944013.344033431
421010183001.0,foot,1800,8830731.268358573
421010183001.0,foot,1200,3852176.56613922
421010183001.0,pt,600,470152.02889241243
421010183001.0,pt,1800,10341987.54145972
421010183001.0,pt,1200,2877644.458344317
421010183002.0,car,600,220680012.72232518
421010183002.0,car,1800,3590919023.653743
421010183002.0,car,1200,1356872306.124046
421010183002.0,foot,600,1923517.8285898857
421010183002.0,foot,1800,13742996.33311909
421010183002.0,foot,1200,6462887.054815273
421010183002.0,pt,600,1451545.5413329292
421010183002.0,pt,1800,31407494.551073354
421010183002.0,pt,1200,8503158.117055947
421010183003.0,car,600,217647530.4972294
421010183003.0,car,1800,3620933638.438539
421010183003.0,car,1200,1355945058.2789433
421010183003.0,foot,600,1346875.647304166
421010183003.0,foot,1800,15044169.972417971
421010183003.0,foot,1200,6384858.003714622
421010183003.0,pt,600,789752.1525573775
421010183003.0,pt,1800,27763221.948302288
421010183003.0,pt,1200,6951084.682739316
421010183004.0,car,600,215386511.44672075
421010183004.0,car,1800,3609133851.037687
421010183004.0,car,1200,1364100877.130399
421010183004.0,foot,600,1716872.7270812131
421010183004.0,foot,1800,13849317.093085373
421010183004.0,foot,1200,6344247.208410403
421010183004.0,pt,600,889122.9091704106
421010183004.0,pt,1800,34601204.03088604
421010183004.0,pt,1200,9704618.508297578
421010011011.0,car,600,225067777.5951217
421010011011.0,car,1800,3567599228.7188635
421010011011.0,car,1200,1222098495.1803365
421010011011.0,foot,600,2205294.380227308
421010011011.0,foot,1800,21175533.60448343
421010011011.0,foot,1200,9304673.38322956
421010011011.0,pt,600,3169385.919307355
421010011011.0,pt,1800,82337979.8222127
421010011011.0,pt,1200,23030701.03331668
421010011012.0,car,600,215905214.31729832
421010011012.0,car,1800,3530981299.912389
421010011012.0,car,1200,1206323020.3016639
421010011012.0,foot,600,2289141.3249222646
421010011012.0,foot,1800,21278413.226016376
421010011012.0,foot,1200,9446228.245939773
421010011012.0,pt,600,2825757.662687772
421010011012.0,pt,1800,73643400.90490034
421010011012.0,pt,1200,20889185.30882587
421010011013.0,car,600,218687232.22652692
421010011013.0,car,1800,3538248721.1040893
421010011013.0,car,1200,1209196501.4695227
421010011013.0,foot,600,2247994.304473549
421010011013.0,foot,1800,20877244.83019101
421010011013.0,foot,1200,9355185.583875813
421010011013.0,pt,600,2596712.754080805
421010011013.0,pt,1800,77083311.9947882
421010011013.0,pt,1200,18971689.56459706
421010011014.0,car,600,223137569.0574046
421010011014.0,car,1800,3559846842.4020224
421010011014.0,car,1200,1222654209.0357037
421010011014.0,foot,600,2233174.2176530706
421010011014.0,foot,1800,21093906.18165116
421010011014.0,foot,1200,9350471.919374308
421010011014.0,pt,600,3032482.0543498746
421010011014.0,pt,1800,72181492.52373177
421010011014.0,pt,1200,19188876.942023493
421010011021.0,car,600,212241085.94729474
421010011021.0,car,1800,3549323262.016421
421010011021.0,car,1200,1215355721.9324832
421010011021.0,foot,600,2263325.5636314354
421010011021.0,foot,1800,20198484.39026357
421010011021.0,foot,1200,9243162.154549336
421010011021.0,pt,600,2860404.4152271245
421010011021.0,pt,1800,65001512.81999669
421010011021.0,pt,1200,18492714.89853819
421010011022.0,car,600,214715778.7795587
421010011022.0,car,1800,3536957795.6641974
421010011022.0,car,1200,1208985672.4967422
421010011022.0,foot,600,2311696.7507989686
421010011022.0,foot,1800,20614869.62893834
421010011022.0,foot,1200,9417044.157712525
421010011022.0,pt,600,2596662.5694688046
421010011022.0,pt,1800,74539698.6711801
421010011022.0,pt,1200,18161316.04742106
421010265001.0,car,600,236586270.77594128
421010265001.0,car,1800,3127581180.790426
421010265001.0,car,1200,1145631760.1891403
421010265001.0,foot,600,2152993.747476327
421010265001.0,foot,1800,21407074.071628492
421010265001.0,foot,1200,9219624.389839284
421010265001.0,pt,600,2084035.52130372
421010265001.0,pt,1800,41790943.424312085
421010265001.0,pt,1200,13348506.764999274
421010265002.0,car,600,234957725.7680982
421010265002.0,car,1800,3082527068.0994997
421010265002.0,car,1200,1132053762.50955
421010265002.0,foot,600,2166584.5218545045
421010265002.0,foot,1800,21863612.743950635
421010265002.0,foot,1200,9341617.046112895
421010265002.0,pt,600,1962384.527041952
421010265002.0,pt,1800,41914654.39045473
421010265002.0,pt,1200,12419889.800768232
421010265003.0,car,600,243474478.674814
421010265003.0,car,1800,3150974426.978725
421010265003.0,car,1200,1163263938.3806226
421010265003.0,foot,600,2288093.609920498
421010265003.0,foot,1800,22084693.08839885
421010265003.0,foot,1200,9901941.860586952
421010265003.0,pt,600,1952966.2469583165
421010265003.0,pt,1800,41697370.17281275
421010265003.0,pt,1200,13122483.517072072
421010265004.0,car,600,250522075.86318666
421010265004.0,car,1800,3161729009.6341734
421010265004.0,car,1200,1172997912.2973704
421010265004.0,foot,600,2378500.7760130013
421010265004.0,foot,1800,22927845.863785468
421010265004.0,foot,1200,10080670.66645944
421010265004.0,pt,600,2143519.9416416166
421010265004.0,pt,1800,41329613.445503
421010265004.0,pt,1200,12935536.611943198
421010265005.0,car,600,244430117.07360682
421010265005.0,car,1800,3101092170.047602
421010265005.0,car,1200,1142059464.563109
421010265005.0,foot,600,2347922.68667853
421010265005.0,foot,1800,22721024.891430132
421010265005.0,foot,1200,9909518.658270959
421010265005.0,pt,600,1920961.8560084898
421010265005.0,pt,1800,37490902.02403616
421010265005.0,pt,1200,10626245.093154056
421010265006.0,car,600,241573959.03314415
421010265006.0,car,1800,3081025348.7043962
421010265006.0,car,1200,1132579136.3391166
421010265006.0,foot,600,2408161.2039023875
421010265006.0,foot,1800,23217551.19813299
421010265006.0,foot,1200,9975227.661065359
421010265006.0,pt,600,1922093.4063021876
421010265006.0,pt,1800,40062158.7660255
421010265006.0,pt,1200,10999098.098036606
421010093001.0,car,600,198789020.15877664
421010093001.0,car,1800,3138349923.1450167
421010093001.0,car,1200,1069717155.9045055
421010093001.0,foot,600,2198679.091436607
421010093001.0,foot,1800,20714749.06760953
421010093001.0,foot,1200,9109432.413020246
421010093001.0,pt,600,2808543.167762082
421010093001.0,pt,1800,56795268.594090626
421010093001.0,pt,1200,22632709.97449377
421010093002.0,car,600,188408182.44826537
421010093002.0,car,1800,3084645293.381027
421010093002.0,car,1200,1040301590.8309631
421010093002.0,foot,600,2170172.858406299
421010093002.0,foot,1800,20884530.762415517
421010093002.0,foot,1200,9024843.407713061
421010093002.0,pt,600,2495991.8832382075
421010093002.0,pt,1800,62136240.76734076
421010093002.0,pt,1200,24045637.73001761
421010093003.0,car,600,180956671.28990227
421010093003.0,car,1800,3059429244.064833
