,isochrone,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
35688,421010198002-600-car,"40.011339750411175,-75.14288340659668",251942859.29966834,3.6191047847710514,True,499819.7721452593,0.0,10016.0,1555,6.1720344221005946e-06
35689,421010198002-1200-car,"40.011339750411175,-75.14288340659668",1254034710.2057552,3.6379492228708066,True,894145.7543330544,0.0,12000.0,2774,2.2120599832080065e-06
35690,421010198002-1800-car,"40.011339750411175,-75.14288340659668",3540218198.1677256,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.078598097372136e-07
35691,421010198002-600-pt,"40.011339750411175,-75.14288340659668",2789972.116013048,3.216666666666667,False,7760.038141187903,0.0010114322967405389,4032.0,44,1.5770766936150346e-05
35692,421010198002-1200-pt,"40.011339750411175,-75.14288340659668",21212916.870866366,3.0482456140350878,True,38456.85217137136,0.0,5760.0,231,1.0889591535488143e-05
35693,421010198002-1800-pt,"40.011339750411175,-75.14288340659668",77570123.75437638,3.4807881773399014,True,210281.778394279,0.0,6944.0,730,9.410839697916746e-06
35730,421010199001-600-foot,"40.00609378147683,-75.13900917870485",2367320.792389488,3.3333333333333335,False,2938.185763013777,0.0038572253751242634,2848.0,18,7.603532253789505e-06
35731,421010199001-1200-foot,"40.00609378147683,-75.13900917870485",9969280.059381781,3.081081081081081,False,17364.436687311027,0.0,3104.0,70,7.021570222026731e-06
35732,421010199001-1800-foot,"40.00609378147683,-75.13900917870485",22909918.090568542,3.1710526315789473,True,44191.088517188466,0.0,3712.0,173,7.551314645302896e-06
35733,421010199001-600-car,"40.00609378147683,-75.13900917870485",257467500.4286222,3.6303187941843404,True,517113.31321775465,0.0,10253.0,1582,6.1444648251384975e-06
35734,421010199001-1200-car,"40.00609378147683,-75.13900917870485",1293243745.556902,3.633753745383597,True,913458.3705079579,0.0,12096.0,2817,2.178243668046453e-06
35735,421010199001-1800-car,"40.00609378147683,-75.13900917870485",3610860845.945161,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.920548927305396e-07
35736,421010199001-600-pt,"40.00609378147683,-75.13900917870485",2066896.3719953184,3.21875,False,3182.719669631564,0.004637447761774579,2848.0,23,1.1127795428755098e-05
35737,421010199001-1200-pt,"40.00609378147683,-75.13900917870485",16425103.563293006,3.0135869565217392,True,39974.522872848946,0.0,3520.0,142,8.645303175886397e-06
35738,421010199001-1800-pt,"40.00609378147683,-75.13900917870485",69134390.75326237,3.5874267688147814,True,201717.34234935563,0.0,6240.0,671,9.705733900147754e-06
35775,421010199003-600-foot,"40.006943469142826,-75.14578313193373",2414575.1195718134,3.22,False,2807.0437785545532,0.003967977406196225,2944.0,22,9.11133384158342e-06
35776,421010199003-1200-foot,"40.006943469142826,-75.14578313193373",10154389.843657859,3.006666666666667,False,13789.027734588364,0.0,3520.0,86,8.469243482286938e-06
35777,421010199003-1800-foot,"40.006943469142826,-75.14578313193373",22771609.375281975,3.1267123287671232,True,40895.87859512611,0.0,3872.0,181,7.948493978491967e-06
35778,421010199003-600-car,"40.006943469142826,-75.14578313193373",259959726.80528834,3.6408875208413494,True,520626.04443065636,0.0,10336.0,1584,6.093251518095444e-06
35779,421010199003-1200-car,"40.006943469142826,-75.14578313193373",1297911681.9563663,3.6350661162806968,True,904463.7415804182,0.0,12000.0,2799,2.1565411875953037e-06
35780,421010199003-1800-car,"40.006943469142826,-75.14578313193373",3615608871.0772476,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.910147645887043e-07
35781,421010199003-600-pt,"40.006943469142826,-75.14578313193373",2552849.947401806,2.984848484848485,False,2255.2598867099314,0.0018499561395238738,3008.0,25,9.792976679042204e-06
35782,421010199003-1200-pt,"40.006943469142826,-75.14578313193373",19807306.52779485,3.1975945017182132,True,29682.097320123095,0.0,3360.0,173,8.73415069117225e-06
35783,421010199003-1800-pt,"40.006943469142826,-75.14578313193373",72508277.23088443,3.515463917525773,True,188814.69203325006,0.0,6208.0,691,9.529946461142412e-06
35820,421010200001-600-foot,"39.99995168046228,-75.15114651659285",2258434.3827333725,2.8846153846153846,False,180.597038327878,0.0,2624.0,12,5.313415387112756e-06
35821,421010200001-1200-foot,"39.99995168046228,-75.15114651659285",9810299.254638357,3.0428571428571427,True,7918.061243518698,0.0,2720.0,86,8.766297313442175e-06
35822,421010200001-1800-foot,"39.99995168046228,-75.15114651659285",23361436.375132274,3.2783018867924527,True,36923.984528349116,0.0,3232.0,209,8.946367708043664e-06
35823,421010200001-600-car,"39.99995168046228,-75.15114651659285",245513039.1167173,3.660791695185946,True,521619.57835526014,0.0,10112.0,1522,6.199263409697921e-06
35824,421010200001-1200-car,"39.99995168046228,-75.15114651659285",1275484135.9093761,3.6361138509229254,True,896632.1543415679,0.0,11904.0,2800,2.1952448652006924e-06
35825,421010200001-1800-car,"39.99995168046228,-75.15114651659285",3610896121.1432953,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.920471550686582e-07
35826,421010200001-600-pt,"39.99995168046228,-75.15114651659285",2085930.1100711394,3.076923076923077,True,180.597038327878,0.00011842228433293412,2656.0,13,6.232231816988654e-06
35827,421010200001-1200-pt,"39.99995168046228,-75.15114651659285",25035567.197521754,3.3615751789976134,True,30016.03932738697,0.0,4512.0,234,9.346702559355773e-06
35828,421010200001-1800-pt,"39.99995168046228,-75.15114651659285",85139300.67890777,3.647971602434077,True,188731.58812833155,0.0,7392.0,746,8.762110964634837e-06
35865,421010201012-600-foot,"40.000970977031486,-75.1539002253304",2044297.767677519,2.739130434782609,False,1098.001443598731,5.525972156588465e-05,4288.0,13,6.359151883616744e-06
35866,421010201012-1200-foot,"40.000970977031486,-75.1539002253304",9447763.330191005,2.971830985915493,True,9532.278895219291,0.0,3235.5,94,9.949444827816152e-06
35867,421010201012-1800-foot,"40.000970977031486,-75.1539002253304",22827771.13218411,3.2605263157894737,True,32177.193961413483,0.0,3296.0,201,8.805064622214336e-06
35868,421010201012-600-car,"40.000970977031486,-75.1539002253304",252146238.30751932,3.6592980856882407,True,525902.10953585,0.0,10080.0,1528,6.059975394661412e-06
35869,421010201012-1200-car,"40.000970977031486,-75.1539002253304",1285957933.126869,3.63505706636607,True,895677.0278221618,0.0,11904.0,2799,2.1765875289513524e-06
35870,421010201012-1800-car,"40.000970977031486,-75.1539002253304",3601658942.116029,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.940785193613327e-07
35871,421010201012-600-pt,"40.000970977031486,-75.1539002253304",2311754.410886223,3.0517241379310347,True,4741.993681122927,0.0004076941622587957,5152.0,22,9.516581820456519e-06
35872,421010201012-1200-pt,"40.000970977031486,-75.1539002253304",28996018.879347447,3.43909626719057,True,38709.82397404811,0.0,4864.0,269,9.277135634354154e-06
35873,421010201012-1800-pt,"40.000970977031486,-75.1539002253304",96510139.05304591,3.6615920763022745,True,211877.14665603693,0.0,7936.0,782,8.102775601330144e-06
35910,421010201013-600-foot,"40.00127765661121,-75.15628975227297",2007335.9399958483,2.840909090909091,False,2541.7381976960887,0.0012189610134358238,5312.0,20,9.963454348374475e-06
35911,421010201013-1200-foot,"40.00127765661121,-75.15628975227297",9582751.86929631,3.05,True,11276.683312388783,0.0,4000.0,102,1.0644124087863935e-05
35912,421010201013-1800-foot,"40.00127765661121,-75.15628975227297",22451429.384164963,3.1732954545454546,True,27617.741416046836,0.0,3360.0,208,9.26444354347892e-06
35913,421010201013-600-car,"40.00127765661121,-75.15628975227297",248956574.23103055,3.6559139784946235,True,517445.33452872955,0.0,9824.0,1504,6.041214234432287e-06
35914,421010201013-1200-car,"40.00127765661121,-75.15628975227297",1270602496.248231,3.6364793213149524,True,892742.1687929197,0.0,11872.0,2795,2.1997438288158025e-06
35915,421010201013-1800-car,"40.00127765661121,-75.15628975227297",3566567582.988235,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.01891435799952e-07
35916,421010201013-600-pt,"40.00127765661121,-75.15628975227297",2047854.213320056,3.107142857142857,True,4741.993681122927,0.0014170333737031223,5152.0,22,1.074295223600551e-05
35917,421010201013-1200-pt,"40.00127765661121,-75.15628975227297",28694394.65469033,3.43909626719057,True,38709.82397404811,0.0,5088.0,268,9.339803234224817e-06
35918,421010201013-1800-pt,"40.00127765661121,-75.15628975227297",96507572.90318426,3.6615920763022745,True,211877.14665603693,0.0,7936.0,782,8.10299105526669e-06
35955,421010201023-600-foot,"40.01132639059997,-75.15650871234664",2294109.6018546913,3.108695652173913,False,5139.284308801024,0.007301271629532958,6560.0,30,1.307696893633428e-05
35956,421010201023-1200-foot,"40.01132639059997,-75.15650871234664",8189078.311939308,3.037974683544304,False,14668.438076571889,0.00042084547753179095,5760.0,82,1.0013336895368027e-05
35957,421010201023-1800-foot,"40.01132639059997,-75.15650871234664",20787154.17325511,3.0359477124183005,False,25937.167798762428,0.0,5216.0,195,9.380793463825283e-06
35958,421010201023-600-car,"40.01132639059997,-75.15650871234664",255704093.62673226,3.6330626268936435,True,514025.14317085576,0.0,9696.0,1506,5.8896202193712445e-06
35959,421010201023-1200-car,"40.01132639059997,-75.15650871234664",1262846032.2315443,3.639449996456163,True,886882.6465817746,0.0,11872.0,2778,2.1997931094506147e-06
35960,421010201023-1800-car,"40.01132639059997,-75.15650871234664",3533716097.833294,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.093462861245745e-07
35961,421010201023-600-pt,"40.01132639059997,-75.15650871234664",1901522.5287449965,3.2,False,4041.282865202293,0.0055216018989557615,6560.0,22,1.156967622914254e-05
35962,421010201023-1200-pt,"40.01132639059997,-75.15650871234664",21680681.675622918,3.0614754098360657,True,42628.58105983298,0.0,5920.0,226,1.0424026485020872e-05
35963,421010201023-1800-pt,"40.01132639059997,-75.15650871234664",79977837.96253039,3.5002371916508537,True,213858.36634584874,0.0,7488.0,726,9.07751470276217e-06
36000,421010201024-600-foot,"40.01301125324751,-75.15380018993156",2307563.16809456,3.1333333333333333,False,5287.456504247179,0.0040578248231550994,6368.0,23,9.967224437453622e-06
36001,421010201024-1200-foot,"40.01301125324751,-75.15380018993156",8937172.355242139,3.111111111111111,False,19633.449407087395,0.0,5408.0,104,1.1636790235895846e-05
36002,421010201024-1800-foot,"40.01301125324751,-75.15380018993156",21126278.82388389,3.119205298013245,False,30833.71233862897,0.0,5792.0,199,9.419548121036088e-06
36003,421010201024-600-car,"40.01301125324751,-75.15380018993156",257548190.1943437,3.632704801140865,True,509148.9481109851,0.0,9952.0,1532,5.9484013412944805e-06
36004,421010201024-1200-car,"40.01301125324751,-75.15380018993156",1258971565.1303596,3.641735624867388,True,887260.0365510365,0.0,11904.0,2769,2.199414249449935e-06
36005,421010201024-1800-car,"40.01301125324751,-75.15380018993156",3527432387.3432474,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.107880423908177e-07
36006,421010201024-600-pt,"40.01301125324751,-75.15380018993156",2371962.802131774,3.078125,False,6452.588062053214,0.002758431069336604,6000.0,30,1.264775314901138e-05
36007,421010201024-1200-pt,"40.01301125324751,-75.15380018993156",24600811.786734197,3.1492805755395685,True,48249.45324833378,0.0,6272.0,272,1.1056545709059649e-05
36008,421010201024-1800-pt,"40.01301125324751,-75.15380018993156",88114875.60832286,3.486750348675035,True,221307.9946703513,0.0,8000.0,791,8.976917853417323e-06
36045,421010201021-600-foot,"40.010352269962816,-75.1535335513683",2114820.6263462687,3.225806451612903,False,5014.439313739832,0.0061331140260805,6400.0,27,1.276704022253052e-05
36046,421010201021-1200-foot,"40.010352269962816,-75.1535335513683",8688287.241666336,2.9863013698630136,False,16778.969945342433,0.000333329736210274,5248.0,91,1.0473871025303143e-05
36047,421010201021-1800-foot,"40.010352269962816,-75.1535335513683",20516352.226030905,3.065068493150685,False,26006.061413395855,0.0,4864.0,184,8.968455891810191e-06
36048,421010201021-600-car,"40.010352269962816,-75.1535335513683",257099328.43047866,3.633357933579336,True,514021.5244071925,0.0,9824.0,1529,5.947117829261275e-06
36049,421010201021-1200-car,"40.010352269962816,-75.1535335513683",1259196876.9157772,3.639862615962042,True,882388.3331676356,0.0,11872.0,2771,2.2006090157935974e-06
36050,421010201021-1800-car,"40.010352269962816,-75.1535335513683",3543681223.8888254,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.070703371172434e-07
36051,421010201021-600-pt,"40.010352269962816,-75.1535335513683",2667421.749947825,2.975,True,4466.413810147958,0.0024784235070070618,6272.0,28,1.0497027701205361e-05
36052,421010201021-1200-pt,"40.010352269962816,-75.1535335513683",29281937.896447126,3.289473684210526,True,44246.98278598519,0.0,5376.0,267,9.11824896781835e-06
36053,421010201021-1800-pt,"40.010352269962816,-75.1535335513683",98183034.20462246,3.646649686520376,True,268620.4607481249,0.0,7808.0,861,8.76933583255939e-06
36090,421010201022-600-foot,"40.00877202169765,-75.15380999405609",2274125.150824072,3.2333333333333334,False,5564.415253746689,0.006787267082730916,6112.0,29,1.2752156577438716e-05
36091,421010201022-1200-foot,"40.00877202169765,-75.15380999405609",9053526.487360068,2.967948717948718,False,14875.458513049092,0.0007739910635211961,4960.0,82,9.057244170487926e-06
36092,421010201022-1800-foot,"40.00877202169765,-75.15380999405609",21743287.1190286,3.0296052631578947,True,28170.360232932428,0.0,4480.0,189,8.692337960004077e-06
36093,421010201022-600-car,"40.00877202169765,-75.15380999405609",270305907.10212463,3.632133745132268,True,527849.1204893959,0.0,10016.0,1590,5.882224391786155e-06
36094,421010201022-1200-car,"40.00877202169765,-75.15380999405609",1307127008.4509506,3.638630272252786,True,893527.2557180879,0.0,11936.0,2784,2.1298618894725934e-06
36095,421010201022-1800-car,"40.00877202169765,-75.15380999405609",3625586189.663482,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,7.888379562327983e-07
36096,421010201022-600-pt,"40.00877202169765,-75.15380999405609",2800694.2335288776,3.0384615384615383,True,5014.439313739832,0.0024784235070070618,6128.0,38,1.3568064498108371e-05
36097,421010201022-1200-pt,"40.00877202169765,-75.15380999405609",29280289.12716625,3.289473684210526,True,44246.98278598519,0.0,5376.0,267,9.118762415234398e-06
36098,421010201022-1800-pt,"40.00877202169765,-75.15380999405609",98181385.43534158,3.646649686520376,True,268620.4607481249,0.0,7808.0,861,8.769483096844472e-06
36135,421010202003-600-foot,"40.008320961439736,-75.1596013213565",2325420.664453602,3.375,False,6114.561501824144,0.009146748452583156,6816.0,29,1.2470861914703959e-05
36136,421010202003-1200-foot,"40.008320961439736,-75.1596013213565",8531117.937449388,3.04375,False,14032.751092388582,0.002832915685826383,5856.0,66,7.73638349439259e-06
36137,421010202003-1800-foot,"40.008320961439736,-75.1596013213565",21268958.677962676,3.046979865771812,False,27123.09071022752,0.0,4672.0,195,9.168290885911805e-06
36138,421010202003-600-car,"40.008320961439736,-75.1596013213565",250270461.59106445,3.633415797844142,True,509851.6854382028,0.0,9472.0,1484,5.929585099918097e-06
36139,421010202003-1200-car,"40.008320961439736,-75.1596013213565",1237261580.063092,3.6404506361504017,True,888284.87496556,0.0,11840.0,2785,2.250938722156057e-06
36140,421010202003-1800-car,"40.008320961439736,-75.1596013213565",3472268693.486564,3.6228804832841353,True,944060.3934963488,0.0,12224.0,2860,8.236689762416471e-07
36141,421010202003-600-pt,"40.008320961439736,-75.1596013213565",2244517.475883386,3.35,False,6786.983934847428,0.0055216018989557615,6624.0,32,1.4256961838715735e-05
36142,421010202003-1200-pt,"40.008320961439736,-75.1596013213565",21986916.226232413,3.107142857142857,True,45555.511666416845,0.0,5216.0,229,1.0415285056063566e-05
36143,421010202003-1800-pt,"40.008320961439736,-75.1596013213565",77900169.11686742,3.5144324853228963,True,207923.66009317158,0.0,6592.0,730,9.37096810283992e-06
36180,421010202006-600-foot,"40.00762860107595,-75.16316081832672",2137485.623228653,2.6666666666666665,False,5256.080864381543,0.006372883020091585,6528.0,25,1.169598509965074e-05
36181,421010202006-1200-foot,"40.00762860107595,-75.16316081832672",8751945.015194172,3.0,False,12316.079345754686,0.00029325488598172305,5920.0,69,7.883961779948312e-06
